Load History,Distance to Task,Total Distance Traveled
4.0,21.171,34.955999999999996
4.0,21.786,32.719
2.0,7.736,21.567999999999998
3.0,19.797,31.066
4.0,13.455,34.955999999999996
4.0,14.07,32.719
3.0,19.335,29.304
3.0,13.723,31.066
5.0,8.767,48.410999999999994
5.0,8.55,46.789
3.0,14.031,29.304
4.0,5.356,44.789
5.0,10.642,48.410999999999994
5.0,10.425,46.789
4.0,4.806,43.335
0.0,28.046,0.0
0.0,24.274,0.0
0.0,16.898,0.0
0.0,22.486,0.0
0.0,22.61,0.0
1.0,10.568,24.274
1.0,10.985,16.898
0.0,18.371,0.0
0.0,14.136,0.0
2.0,11.935,34.842
2.0,12.243,27.883
0.0,12.6,0.0
1.0,16.717,14.136
2.0,12.544,34.842
2.0,12.852,27.883
1.0,16.181,12.6
2.0,16.712,30.852999999999998
2.0,7.93,34.842
2.0,8.321,27.883
2.0,16.237,28.781
2.0,19.675,30.852999999999998
3.0,9.131,42.772
3.0,8.707,36.204
2.0,19.2,28.781
2.0,10.98,30.852999999999998
4.0,10.021,51.903
4.0,9.804,44.911
2.0,10.504,28.781
3.0,14.507,41.833
4.0,7.918,51.903
4.0,8.243,44.911
3.0,14.654,39.285
3.0,10.22,41.833
5.0,22.96,59.821
5.0,22.631,53.154
3.0,10.073,39.285
4.0,30.002,52.053
5.0,13.201,59.821
5.0,13.571,53.154
4.0,29.278,49.358
0.0,13.492,0.0
0.0,9.651,0.0
0.0,13.059,0.0
0.0,20.112,0.0
0.0,23.879,0.0
1.0,13.058,9.651
1.0,13.558,13.059
0.0,12.08,0.0
0.0,19.488,0.0
2.0,5.041,22.709
1.0,13.145,13.059
1.0,5.011,12.08
0.0,14.086,0.0
3.0,5.654,27.75
1.0,7.451,13.059
2.0,5.828,17.091
1.0,15.041,14.086
3.0,9.549,27.75
2.0,15.598,20.509999999999998
2.0,9.375,17.091
2.0,18.398,29.127000000000002
3.0,10.131,27.75
2.0,11.148,20.509999999999998
3.0,18.403,26.466
2.0,25.061,29.127000000000002
4.0,10.694,37.881
3.0,11.131,31.657999999999998
3.0,25.066,26.466
2.0,25.674,29.127000000000002
5.0,13.475,48.575
4.0,13.192,42.789
3.0,25.679,26.466
3.0,7.882,54.801
5.0,12.37,48.575
5.0,7.906,55.981
3.0,19.121,26.466
4.0,11.7,62.683
5.0,13.828,48.575
6.0,11.538,63.887
3.0,11.965,26.466
0.0,8.911,0.0
0.0,8.251,0.0
0.0,21.896,0.0
0.0,12.303,0.0
0.0,23.839,0.0
1.0,21.839,8.251
0.0,4.7,0.0
1.0,22.003,12.303
0.0,18.248,0.0
2.0,5.354,30.089999999999996
1.0,5.736,4.7
1.0,16.411,12.303
0.0,5.924,0.0
3.0,14.691,35.443999999999996
2.0,14.72,10.436
1.0,3.999,12.303
1.0,9.675,5.924
3.0,24.342,35.443999999999996
2.0,24.371,10.436
2.0,9.863,16.302
2.0,12.198,15.599
3.0,22.306,35.443999999999996
2.0,22.335,10.436
3.0,12.064,26.165
3.0,5.097,27.797
3.0,19.378,35.443999999999996
2.0,19.407,10.436
4.0,5.092,38.229
4.0,8.463,32.894
3.0,24.616,35.443999999999996
2.0,24.646,10.436
5.0,8.401,43.321
5.0,19.304,41.357
3.0,11.068,35.443999999999996
2.0,11.097,10.436
6.0,19.326,51.721999999999994
5.0,20.371,41.357
4.0,8.128,46.51199999999999
3.0,8.261,21.533
6.0,20.393,51.721999999999994
0.0,21.077,0.0
0.0,8.404,0.0
0.0,9.417,0.0
0.0,3.376,0.0
0.0,15.928,0.0
1.0,5.136,8.404
0.0,4.473,0.0
1.0,5.499,3.376
0.0,25.068,0.0
2.0,12.566,13.54
1.0,12.52,4.473
1.0,13.498,3.376
0.0,7.949,0.0
3.0,20.882,26.106
2.0,20.982,16.993
1.0,15.788,3.376
1.0,2.833,7.949
3.0,23.882,26.106
2.0,23.982,16.993
2.0,2.995,19.164
2.0,15.152,10.782
3.0,16.061,26.106
2.0,16.161,16.993
3.0,14.79,22.159000000000002
3.0,3.351,25.933999999999997
3.0,19.091,26.106
3.0,3.147,33.153999999999996
3.0,13.242,22.159000000000002
4.0,13.887,29.284999999999997
3.0,14.52,26.106
4.0,13.863,36.300999999999995
3.0,10.581,22.159000000000002
4.0,30.196,29.284999999999997
4.0,18.526,40.626000000000005
4.0,30.172,36.300999999999995
4.0,18.738,32.74
4.0,10.271,29.284999999999997
5.0,29.371,59.152
4.0,10.612,36.300999999999995
5.0,29.566,51.478
0.0,9.041,0.0
0.0,26.962,0.0
0.0,8.251,0.0
0.0,6.851,0.0
1.0,20.26,9.041
0.0,12.08,0.0
0.0,17.012,0.0
1.0,20.343,6.851
1.0,15.119,9.041
1.0,7.083,12.08
1.0,6.965,17.012
1.0,15.036,6.851
1.0,10.199,9.041
2.0,13.897,19.163
2.0,14.106,23.977
1.0,10.116,6.851
2.0,7.949,19.240000000000002
2.0,17.473,19.163
2.0,17.681,23.977
2.0,7.582,16.967
3.0,24.094,27.189
2.0,6.705,19.163
2.0,6.496,23.977
3.0,23.857,24.549
3.0,20.405,27.189
3.0,11.606,25.868000000000002
3.0,11.264,30.473
3.0,20.043,24.549
3.0,20.958,27.189
4.0,10.664,37.474000000000004
4.0,10.294,41.736999999999995
3.0,20.72,24.549
3.0,22.793,27.189
5.0,11.55,48.138000000000005
5.0,11.555,52.03099999999999
3.0,22.431,24.549
4.0,4.504,49.982
5.0,14.622,48.138000000000005
5.0,14.627,52.03099999999999
4.0,4.088,46.980000000000004
0.0,22.086,0.0
0.0,24.31,0.0
0.0,5.794,0.0
0.0,15.405,0.0
1.0,4.858,22.086
0.0,21.712,0.0
1.0,4.725,5.794
0.0,10.522,0.0
2.0,17.288,26.944
0.0,4.591,0.0
2.0,17.359,10.518999999999998
0.0,20.712,0.0
2.0,17.135,26.944
1.0,1.55,4.591
3.0,1.933,27.878
0.0,20.02,0.0
2.0,23.847,26.944
2.0,13.997,6.141
4.0,13.768,29.811
0.0,15.745,0.0
2.0,9.706,26.944
3.0,30.522,20.137999999999998
4.0,26.513,29.811
1.0,30.522,15.745
3.0,26.252,36.65
3.0,11.102,20.137999999999998
4.0,10.408,29.811
2.0,26.574,46.266999999999996
3.0,23.252,36.65
4.0,3.012,31.24
5.0,3.083,40.219
2.0,23.574,46.266999999999996
3.0,18.778,36.65
5.0,4.886,34.251999999999995
6.0,4.648,43.302
2.0,19.101,46.266999999999996
3.0,3.574,36.65
6.0,19.691,39.138
7.0,20.153,47.95
2.0,4.174,46.266999999999996
0.0,27.662,0.0
0.0,13.921,0.0
0.0,7.761,0.0
0.0,19.905,0.0
0.0,18.683,0.0
1.0,13.241,13.921
1.0,12.995,7.761
0.0,10.388,0.0
0.0,25.61,0.0
2.0,9.001,27.162
1.0,10.52,7.761
1.0,9.067,10.388
0.0,7.38,0.0
3.0,19.731,36.163
2.0,20.272,18.281
1.0,13.717,10.388
1.0,15.487,7.38
3.0,12.084,36.163
2.0,12.543,18.281
2.0,15.475,24.105
2.0,18.488,22.867
3.0,8.263,36.163
3.0,18.246,30.823999999999998
2.0,23.212,24.105
2.0,16.725,22.867
4.0,17.189,44.425999999999995
3.0,16.566,30.823999999999998
3.0,16.403,47.317
3.0,17.799,39.592
4.0,31.295,44.425999999999995
4.0,18.415,47.39
3.0,30.881,47.317
4.0,28.004,57.391
4.0,3.291,44.425999999999995
5.0,27.999,65.805
3.0,2.795,47.317
4.0,25.467,57.391
5.0,16.295,47.71699999999999
5.0,25.462,65.805
4.0,16.218,50.112
0.0,10.773,0.0
0.0,11.798,0.0
0.0,13.796,0.0
0.0,25.905,0.0
1.0,10.636,10.773
0.0,19.864,0.0
1.0,10.681,13.796
0.0,17.701,0.0
2.0,5.645,21.409
0.0,19.87,0.0
2.0,5.983,24.476999999999997
0.0,12.025,0.0
3.0,18.364,27.054
0.0,3.7,0.0
2.0,21.248,24.476999999999997
1.0,18.414,12.025
3.0,9.965,27.054
1.0,10.623,3.7
2.0,10.974,24.476999999999997
2.0,10.759,30.439
3.0,3.962,27.054
2.0,5.958,14.323
3.0,5.808,35.45099999999999
2.0,14.538,30.439
3.0,12.819,27.054
3.0,8.731,20.281
4.0,8.445,41.25899999999999
2.0,12.048,30.439
3.0,11.58,27.054
4.0,16.904,29.012
4.0,14.446,41.25899999999999
3.0,16.976,42.487
4.0,13.773,38.634
4.0,2.686,29.012
4.0,7.535,41.25899999999999
4.0,14.071,59.463
4.0,29.592,38.634
5.0,18.02,31.698
5.0,17.49,48.794
4.0,29.891,59.463
0.0,16.542,0.0
0.0,17.134,0.0
0.0,6.562,0.0
0.0,11.798,0.0
1.0,3.057,16.542
0.0,20.27,0.0
1.0,2.961,6.562
0.0,11.23,0.0
2.0,14.476,19.599
0.0,27.662,0.0
2.0,15.251,9.523
0.0,3.7,0.0
3.0,19.809,34.075
0.0,7.733,0.0
2.0,13.583,9.523
1.0,20.123,3.7
3.0,28.193,34.075
1.0,8.001,7.733
3.0,8.538,23.106
1.0,28.507,3.7
3.0,12.75,34.075
2.0,20.866,15.733999999999998
4.0,21.007,31.644000000000002
1.0,13.148,3.7
3.0,28.495,34.075
3.0,15.545,36.599999999999994
4.0,14.831,31.644000000000002
2.0,15.3,16.848
3.0,28.065,34.075
4.0,8.281,52.144999999999996
4.0,8.67,31.644000000000002
3.0,8.623,32.147999999999996
3.0,4.645,34.075
5.0,29.788,60.425999999999995
4.0,30.332,31.644000000000002
4.0,29.438,40.770999999999994
4.0,32.745,38.72
5.0,9.163,60.425999999999995
5.0,32.328,61.976
4.0,9.513,40.770999999999994
0.0,11.058,0.0
0.0,5.412,0.0
0.0,14.92,0.0
0.0,25.194,0.0
0.0,8.575,0.0
1.0,18.46,5.412
1.0,17.957,14.92
0.0,8.792,0.0
1.0,19.879,8.575
1.0,3.982,5.412
1.0,4.278,14.92
1.0,20.296,8.792
1.0,5.003,8.575
2.0,21.112,9.394
2.0,20.708,19.198
1.0,4.596,8.792
2.0,23.06,13.578
2.0,7.553,9.394
2.0,7.749,19.198
2.0,23.081,13.388
2.0,11.718,13.578
3.0,29.621,16.947
3.0,29.268,26.947
2.0,11.697,13.388
3.0,19.407,25.296
3.0,20.982,16.947
3.0,20.836,26.947
3.0,19.845,25.085
3.0,34.916,25.296
4.0,21.876,37.929
3.0,9.197,26.947
4.0,21.576,44.93
4.0,14.794,60.211999999999996
4.0,20.637,37.929
4.0,15.173,36.144
4.0,20.254,44.93
4.0,11.473,60.211999999999996
5.0,11.033,58.566
5.0,10.742,51.317
4.0,18.229,44.93
0.0,7.596,0.0
0.0,13.183,0.0
0.0,11.153,0.0
0.0,13.183,0.0
1.0,11.685,7.596
0.0,19.207,0.0
1.0,11.24,11.153
0.0,8.13,0.0
2.0,11.959,19.281
0.0,15.66,0.0
1.0,18.589,11.153
1.0,11.835,8.13
2.0,12.563,19.281
1.0,21.144,15.66
1.0,8.694,11.153
2.0,21.402,19.965000000000003
3.0,9.37,31.844
1.0,13.393,15.66
2.0,8.944,19.847
2.0,13.65,19.965000000000003
3.0,7.221,31.844
2.0,5.907,29.053
3.0,5.812,28.791000000000004
2.0,17.041,19.965000000000003
3.0,20.398,31.844
3.0,14.861,34.96
4.0,14.22,34.603
2.0,5.818,19.965000000000003
3.0,10.64,31.844
4.0,25.056,49.821
4.0,12.078,34.603
3.0,25.542,25.783
4.0,26.683,42.484
4.0,15.891,49.821
5.0,26.771,46.681
3.0,15.473,25.783
4.0,8.369,42.484
5.0,29.516,65.712
5.0,8.323,46.681
4.0,29.737,41.256
0.0,21.371,0.0
0.0,2.8,0.0
0.0,11.679,0.0
0.0,12.417,0.0
0.0,26.812,0.0
1.0,11.968,2.8
1.0,12.339,11.679
0.0,10.273,0.0
0.0,5.591,0.0
2.0,32.516,14.768
1.0,26.612,11.679
1.0,32.298,10.273
1.0,8.804,5.591
2.0,29.183,14.768
1.0,25.998,11.679
2.0,8.645,42.571
2.0,20.442,14.395
2.0,16.207,14.768
1.0,8.634,11.679
3.0,20.612,51.215999999999994
2.0,9.847,14.395
3.0,13.737,30.975
2.0,13.092,20.313000000000002
3.0,9.718,51.215999999999994
3.0,5.315,24.241999999999997
3.0,14.15,30.975
3.0,5.198,33.405
3.0,6.813,51.215999999999994
4.0,9.118,29.557
3.0,7.035,30.975
4.0,9.33,38.603
3.0,15.697,51.215999999999994
4.0,7.362,29.557
4.0,9.726,38.010000000000005
5.0,10.338,47.933
3.0,12.414,51.215999999999994
5.0,14.089,36.919
4.0,10.972,38.010000000000005
5.0,10.594,47.933
4.0,13.852,63.629999999999995
0.0,15.418,0.0
0.0,10.748,0.0
0.0,9.987,0.0
0.0,15.405,0.0
0.0,7.547,0.0
1.0,11.899,10.748
1.0,11.828,9.987
0.0,5.794,0.0
1.0,4.237,7.547
1.0,9.118,10.748
1.0,9.047,9.987
1.0,4.054,5.794
2.0,7.286,11.783999999999999
1.0,10.33,10.748
1.0,10.259,9.987
2.0,7.09,9.847999999999999
2.0,13.12,11.783999999999999
2.0,7.799,21.078
2.0,7.161,20.246000000000002
2.0,12.923,9.847999999999999
2.0,12.171,11.783999999999999
3.0,22.173,28.877
3.0,22.752,27.407000000000004
2.0,12.246,9.847999999999999
3.0,11.745,23.955
3.0,19.079,28.877
3.0,19.758,27.407000000000004
3.0,11.883,22.094
4.0,25.512,35.699999999999996
3.0,8.666,28.877
3.0,7.945,27.407000000000004
4.0,25.45,33.977000000000004
4.0,23.844,35.699999999999996
4.0,10.438,37.543
4.0,10.945,35.352000000000004
4.0,23.782,33.977000000000004
4.0,16.785,35.699999999999996
5.0,18.083,47.981
5.0,18.7,46.297000000000004
4.0,16.723,33.977000000000004
0.0,20.378,0.0
0.0,8.702,0.0
0.0,2.8,0.0
0.0,17.681,0.0
0.0,11.033,0.0
1.0,15.063,8.702
1.0,15.488,2.8
0.0,8.13,0.0
1.0,20.47,11.033
1.0,28.995,8.702
1.0,29.419,2.8
1.0,20.321,8.13
2.0,11.07,31.503
1.0,20.375,8.702
1.0,20.551,2.8
2.0,11.278,28.451
3.0,10.34,42.573
1.0,20.887,8.702
1.0,21.312,2.8
3.0,10.39,39.729
3.0,19.605,42.573
2.0,17.001,29.589
1.0,7.532,2.8
4.0,16.972,50.119
3.0,10.088,42.573
3.0,12.903,46.59
2.0,12.983,10.332
4.0,15.616,50.119
4.0,1.221,52.661
3.0,12.839,46.59
3.0,0.821,23.315
4.0,16.38,50.119
5.0,5.718,53.882000000000005
3.0,13.333,46.59
4.0,5.677,24.136000000000003
4.0,11.467,50.119
6.0,16.521,59.60000000000001
3.0,4.304,46.59
5.0,16.449,29.813000000000002
4.0,19.202,50.119
0.0,12.972,0.0
0.0,9.392,0.0
0.0,5.92,0.0
0.0,11.72,0.0
0.0,29.345,0.0
1.0,18.721,9.392
1.0,19.025,5.92
0.0,29.762,0.0
0.0,10.561,0.0
2.0,26.98,28.113
2.0,27.175,24.945
0.0,2.8,0.0
1.0,18.124,10.561
2.0,19.453,28.113
2.0,19.824,24.945
1.0,18.044,2.8
2.0,23.424,28.685
2.0,28.094,28.113
2.0,28.289,24.945
2.0,23.59,20.844
3.0,22.413,52.108999999999995
2.0,8.438,28.113
2.0,8.809,24.945
3.0,22.301,44.434
3.0,10.099,52.108999999999995
3.0,12.726,36.551
3.0,12.833,33.754
3.0,9.987,44.434
3.0,16.923,52.108999999999995
4.0,10.125,49.277
3.0,6.341,33.754
4.0,10.232,54.421
3.0,6.424,52.108999999999995
5.0,10.844,59.402
4.0,10.543,40.095
4.0,3.366,54.421
4.0,7.98,58.532999999999994
5.0,6.821,59.402
4.0,6.466,40.095
5.0,8.116,57.787
0.0,28.087,0.0
0.0,7.171,0.0
0.0,10.773,0.0
0.0,16.823,0.0
0.0,15.438,0.0
1.0,19.021,7.171
1.0,19.168,10.773
0.0,19.207,0.0
1.0,10.933,15.438
1.0,21.954,7.171
1.0,21.3,10.773
1.0,10.962,19.207
2.0,12.544,26.371000000000002
1.0,13.68,7.171
1.0,13.026,10.773
2.0,12.556,30.169
2.0,12.969,26.371000000000002
2.0,22.491,20.851
2.0,21.884,23.799
2.0,12.857,30.169
3.0,10.415,39.34
2.0,20.255,20.851
2.0,19.648,23.799
3.0,10.382,43.025999999999996
4.0,9.015,49.755
2.0,13.886,20.851
3.0,8.537,43.447
3.0,13.193,43.025999999999996
4.0,19.993,49.755
3.0,14.169,34.736999999999995
4.0,14.59,51.984
3.0,21.041,43.025999999999996
4.0,11.407,49.755
4.0,26.099,48.90599999999999
5.0,26.215,66.574
3.0,5.12,43.025999999999996
5.0,23.991,61.162000000000006
4.0,4.475,48.90599999999999
5.0,4.678,66.574
4.0,24.07,48.145999999999994
0.0,18.564,0.0
0.0,18.775,0.0
0.0,9.675,0.0
0.0,13.568,0.0
1.0,26.871,18.564
0.0,8.92,0.0
1.0,27.375,9.675
0.0,16.631,0.0
1.0,23.871,18.564
1.0,2.904,8.92
1.0,24.375,9.675
1.0,3.345,16.631
1.0,34.536,18.564
2.0,14.514,11.824
1.0,35.04,9.675
2.0,14.244,19.976
1.0,21.836,18.564
3.0,17.49,26.338
1.0,22.339,9.675
3.0,17.868,34.22
2.0,25.069,40.4
3.0,30.175,26.338
2.0,24.892,32.013999999999996
3.0,30.553,34.22
2.0,7.272,40.4
4.0,19.263,56.513000000000005
3.0,19.408,56.90599999999999
3.0,13.299,34.22
3.0,4.024,47.672
4.0,21.117,56.513000000000005
3.0,21.262,56.90599999999999
4.0,4.021,47.519
4.0,13.308,51.696
4.0,9.859,56.513000000000005
3.0,10.004,56.90599999999999
5.0,13.361,51.54
4.0,11.594,51.696
5.0,21.308,66.372
4.0,21.303,66.91
5.0,11.865,51.54
0.0,17.012,0.0
0.0,21.382,0.0
0.0,9.793,0.0
0.0,7.295,0.0
1.0,9.453,17.012
0.0,14.555,0.0
0.0,8.466,0.0
1.0,9.323,7.295
2.0,10.284,26.465
0.0,24.843,0.0
1.0,10.2,8.466
1.0,7.642,7.295
3.0,26.808,36.749
0.0,2.704,0.0
1.0,16.612,8.466
2.0,27.103,14.937000000000001
3.0,14.517,36.749
1.0,13.08,2.704
2.0,13.896,25.077999999999996
2.0,14.812,14.937000000000001
3.0,23.75,36.749
2.0,10.775,15.784
2.0,4.458,25.077999999999996
3.0,10.596,29.749000000000002
3.0,11.187,36.749
3.0,16.452,26.559
3.0,16.481,29.535999999999994
3.0,12.815,29.749000000000002
4.0,19.644,47.936
3.0,14.232,26.559
3.0,14.161,29.535999999999994
4.0,19.44,42.564
4.0,9.263,47.936
4.0,28.481,40.791
4.0,28.312,43.696999999999996
4.0,9.466,42.564
5.0,22.054,57.199
4.0,7.262,40.791
4.0,7.631,43.696999999999996
5.0,21.279,52.03
0.0,2.602,0.0
0.0,10.07,0.0
0.0,5.924,0.0
0.0,14.52,0.0
1.0,14.549,2.602
0.0,5.111,0.0
1.0,14.49,5.924
0.0,10.897,0.0
1.0,13.437,2.602
1.0,4.454,5.111
1.0,13.378,5.924
1.0,4.611,10.897
1.0,10.393,2.602
2.0,21.315,9.565
1.0,10.534,5.924
2.0,20.591,15.508
2.0,16.946,12.995000000000001
2.0,8.595,9.565
2.0,16.722,16.458000000000002
2.0,8.046,15.508
2.0,11.07,12.995000000000001
3.0,23.378,18.16
2.0,11.294,16.458000000000002
3.0,23.328,23.554
3.0,17.139,24.065
3.0,13.494,18.16
3.0,16.853,27.752000000000002
3.0,13.473,23.554
3.0,28.318,24.065
4.0,11.016,31.654
3.0,28.032,27.752000000000002
4.0,11.186,37.027
3.0,22.297,24.065
5.0,8.447,42.67
3.0,22.383,27.752000000000002
5.0,8.518,48.213
3.0,13.448,24.065
6.0,14.725,51.117000000000004
3.0,13.534,27.752000000000002
6.0,14.175,56.731
0.0,5.526,0.0
0.0,16.094,0.0
0.0,9.413,0.0
0.0,15.349,0.0
1.0,16.938,5.526
0.0,12.418,0.0
1.0,16.729,9.413
0.0,22.545,0.0
1.0,15.456,5.526
1.0,16.706,12.418
2.0,17.168,26.142
0.0,7.949,0.0
2.0,23.264,20.982
1.0,6.696,12.418
2.0,6.234,26.142
1.0,23.697,7.949
2.0,15.3,20.982
2.0,12.064,19.113999999999997
3.0,12.283,32.376
1.0,15.733,7.949
2.0,16.613,20.982
3.0,15.282,31.177999999999997
3.0,11.723,32.376
2.0,15.099,23.682000000000002
3.0,10.513,37.595
3.0,9.152,31.177999999999997
3.0,17.022,32.376
3.0,10.571,38.781000000000006
3.0,14.363,37.595
4.0,3.459,40.33
3.0,18.382,32.376
4.0,3.926,49.352000000000004
3.0,2.754,37.595
5.0,17.313,43.789
3.0,12.593,32.376
5.0,16.843,53.278000000000006
4.0,7.973,40.349
5.0,14.774,43.789
4.0,8.431,44.968999999999994
5.0,14.345,53.278000000000006
0.0,9.27,0.0
0.0,20.82,0.0
0.0,23.956,0.0
0.0,26.103,0.0
1.0,15.628,9.27
0.0,8.996,0.0
1.0,15.549,23.956
0.0,12.498,0.0
1.0,5.415,9.27
1.0,11.071,8.996
1.0,5.423,23.956
1.0,11.458,12.498
2.0,10.705,14.684999999999999
1.0,16.712,8.996
2.0,10.593,29.378999999999998
1.0,17.099,12.498
3.0,13.491,25.39
1.0,5.311,8.996
2.0,10.175,29.378999999999998
2.0,13.283,29.597
3.0,10.744,25.39
2.0,7.298,14.307
3.0,7.156,39.554
2.0,10.748,29.597
3.0,11.251,25.39
3.0,10.542,21.605
3.0,4.364,39.554
3.0,10.675,40.345
3.0,7.144,25.39
4.0,6.834,32.147
4.0,6.639,43.918
3.0,13.865,40.345
4.0,4.111,32.534
4.0,10.025,32.147
5.0,3.711,50.557
3.0,13.721,40.345
5.0,14.131,36.644999999999996
4.0,8.453,32.147
6.0,14.455,54.268
3.0,5.371,40.345
0.0,32.944,0.0
0.0,19.97,0.0
0.0,14.136,0.0
0.0,30.72,0.0
0.0,30.27,0.0
1.0,7.041,19.97
1.0,7.424,14.136
0.0,28.046,0.0
0.0,12.498,0.0
2.0,19.338,27.011
2.0,19.087,21.56
0.0,10.273,0.0
1.0,5.378,12.498
2.0,14.949,27.011
2.0,15.698,21.56
1.0,5.794,10.273
2.0,8.638,17.875999999999998
2.0,23.628,27.011
2.0,24.377,21.56
2.0,8.317,16.067
3.0,13.923,26.513999999999996
2.0,31.627,27.011
2.0,32.376,21.56
3.0,13.536,24.384
4.0,22.572,40.437
2.0,13.197,27.011
2.0,13.946,21.56
4.0,22.893,37.92
4.0,25.917,40.437
3.0,11.434,40.208
3.0,11.488,35.506
4.0,26.238,37.92
4.0,8.281,40.437
4.0,21.465,51.641999999999996
4.0,20.996,46.994
4.0,8.002,37.92
5.0,24.531,48.717999999999996
4.0,2.712,51.641999999999996
4.0,3.181,46.994
5.0,24.381,45.922000000000004
0.0,14.479,0.0
0.0,14.086,0.0
0.0,13.704,0.0
0.0,8.466,0.0
0.0,19.169,0.0
1.0,11.063,14.086
0.0,13.898,0.0
1.0,10.831,8.466
0.0,11.72,0.0
2.0,7.563,25.149
0.0,6.302,0.0
2.0,7.675,19.296999999999997
1.0,9.031,11.72
2.0,16.865,25.149
1.0,9.428,6.302
2.0,16.977,19.296999999999997
2.0,14.865,20.751
2.0,15.69,25.149
2.0,14.891,15.73
2.0,15.519,19.296999999999997
3.0,6.119,35.616
2.0,9.954,25.149
3.0,5.7,30.621000000000002
2.0,10.066,19.296999999999997
4.0,13.245,41.735
2.0,10.701,25.149
4.0,12.986,36.321000000000005
2.0,10.531,19.296999999999997
4.0,3.354,41.735
3.0,16.694,35.85
4.0,3.613,36.321000000000005
3.0,16.17,29.827999999999996
5.0,21.965,45.089
3.0,16.36,35.85
5.0,22.056,39.934000000000005
3.0,16.225,29.827999999999996
5.0,17.747,45.089
4.0,34.369,52.21
5.0,17.756,39.934000000000005
4.0,34.769,46.053
0.0,7.473,0.0
0.0,21.371,0.0
0.0,11.475,0.0
0.0,25.61,0.0
1.0,7.909,7.473
0.0,16.336,0.0
1.0,8.109,11.475
0.0,21.896,0.0
2.0,6.554,15.382
0.0,22.486,0.0
2.0,6.374,19.584
0.0,28.046,0.0
3.0,13.675,21.936
0.0,10.288,0.0
3.0,14.121,25.958
0.0,14.526,0.0
3.0,9.608,21.936
1.0,4.245,10.288
3.0,10.054,25.958
1.0,4.104,14.526
3.0,30.869,21.936
2.0,21.236,14.533000000000001
3.0,31.316,25.958
2.0,20.991,18.63
3.0,8.919,21.936
3.0,22.456,35.769000000000005
3.0,9.573,25.958
3.0,22.63,39.620999999999995
4.0,15.643,30.855
3.0,6.78,35.769000000000005
4.0,15.905,35.531
3.0,6.954,39.620999999999995
4.0,11.499,30.855
4.0,22.645,42.54900000000001
4.0,11.991,35.531
4.0,22.731,46.574999999999996
5.0,24.548,42.354
4.0,5.818,42.54900000000001
5.0,23.827,47.522
4.0,5.532,46.574999999999996
0.0,17.388,0.0
0.0,13.631,0.0
0.0,5.111,0.0
0.0,20.446,0.0
0.0,16.802,0.0
1.0,3.361,13.631
1.0,3.295,5.111
0.0,19.488,0.0
0.0,4.332,0.0
2.0,13.906,16.992
2.0,13.986,8.405999999999999
0.0,5.526,0.0
1.0,2.921,4.332
2.0,16.936,16.992
2.0,17.015,8.405999999999999
1.0,3.135,5.526
2.0,11.228,7.253
2.0,12.491,16.992
2.0,12.583,8.405999999999999
2.0,11.149,8.661
3.0,18.756,18.481
2.0,11.932,16.992
2.0,11.911,8.405999999999999
3.0,19.171,19.81
3.0,2.371,18.481
3.0,19.423,28.924
3.0,19.636,20.317
3.0,2.833,19.81
4.0,14.219,20.852
3.0,7.156,28.924
3.0,7.068,20.317
4.0,14.823,22.643
4.0,11.665,20.852
4.0,22.923,36.08
4.0,22.665,27.384999999999998
4.0,12.061,22.643
5.0,5.297,32.516999999999996
4.0,23.388,36.08
4.0,23.129,27.384999999999998
5.0,5.304,34.704
0.0,2.512,0.0
0.0,25.187,0.0
0.0,19.751,0.0
0.0,10.388,0.0
1.0,3.694,2.512
0.0,22.67,0.0
0.0,19.895,0.0
1.0,3.706,10.388
2.0,13.998,6.2059999999999995
0.0,17.585,0.0
0.0,6.15,0.0
2.0,13.97,14.094
3.0,12.97,20.204
0.0,4.591,0.0
1.0,12.72,6.15
2.0,18.554,14.094
3.0,16.988,20.204
1.0,21.466,4.591
2.0,21.807,18.87
2.0,3.041,14.094
4.0,20.274,37.192
1.0,15.05,4.591
2.0,14.791,18.87
3.0,20.279,17.134999999999998
4.0,8.997,37.192
2.0,13.865,19.641000000000002
3.0,14.293,33.661
3.0,9.002,17.134999999999998
4.0,21.37,37.192
3.0,20.839,33.506
3.0,16.271,33.661
4.0,20.818,26.137
4.0,18.34,37.192
4.0,3.351,54.345
3.0,14.232,33.661
5.0,3.218,46.955
4.0,5.082,37.192
5.0,13.641,57.696
3.0,19.707,33.661
6.0,14.353,50.173
0.0,17.069,0.0
0.0,6.041,0.0
0.0,5.251,0.0
0.0,23.962,0.0
0.0,21.274,0.0
1.0,8.538,6.041
1.0,8.551,5.251
0.0,25.077,0.0
0.0,25.068,0.0
2.0,8.107,14.579
2.0,7.999,13.802
0.0,26.883,0.0
0.0,4.508,0.0
3.0,24.247,22.686
3.0,23.91,21.801
0.0,12.08,0.0
1.0,6.566,4.508
3.0,30.781,22.686
3.0,30.443,21.801
1.0,6.709,12.08
2.0,23.489,11.074
3.0,18.045,22.686
3.0,18.507,21.801
2.0,23.666,18.789
2.0,21.442,11.074
4.0,12.041,40.731
4.0,11.725,40.308
2.0,20.665,18.789
3.0,8.973,32.516
4.0,11.501,40.731
4.0,11.186,40.308
3.0,9.228,39.454
4.0,16.352,41.489
4.0,19.089,40.731
4.0,18.774,40.308
4.0,16.698,48.682
4.0,14.698,41.489
5.0,10.28,59.82
5.0,10.438,59.082
